State,ST,City ST,Lat,Lng,City
Pennsylvania,PA,Glen Hope PA,40.8009,-78.4986,Glen Hope
Pennsylvania,PA,Glen Lyon PA,41.1796,-76.0782,Glen Lyon
Pennsylvania,PA,Glen Riddle PA,39.894,-75.4338,Glen Riddle
Pennsylvania,PA,Glen Rock PA,39.7935,-76.7307,Glen Rock
Pennsylvania,PA,Glenburn PA,41.5165,-75.7257,Glenburn
Pennsylvania,PA,Glendale PA,40.3965,-80.0956,Glendale
Pennsylvania,PA,Glendon PA,40.6607,-75.2364,Glendon
Pennsylvania,PA,Glenfield PA,40.5207,-80.1333,Glenfield
Pennsylvania,PA,Glenloch PA,40.0301,-75.5847,Glenloch
Pennsylvania,PA,Glenmoore PA,40.089,-75.7719,Glenmoore
Pennsylvania,PA,Glenolden PA,39.8996,-75.292,Glenolden
Pennsylvania,PA,Glenshaw PA,40.5391,-79.9735,Glenshaw
Pennsylvania,PA,Glenside PA,40.1032,-75.1517,Glenside
Pennsylvania,PA,Glenwillard PA,40.5598,-80.2242,Glenwillard
Pennsylvania,PA,Gold PA,41.872,-77.8372,Gold
Pennsylvania,PA,Gold Key Lake PA,41.3145,-74.9434,Gold Key Lake
Pennsylvania,PA,Goldsboro PA,40.1542,-76.7515,Goldsboro
Pennsylvania,PA,Goodville PA,40.128,-76.0046,Goodville
Pennsylvania,PA,Gordon PA,40.7502,-76.3399,Gordon
Pennsylvania,PA,Gordonville PA,40.0211,-76.1365,Gordonville
Pennsylvania,PA,Goshenville PA,39.9951,-75.5444,Goshenville
Pennsylvania,PA,Gouglersville PA,40.2701,-76.0192,Gouglersville
Pennsylvania,PA,Gouldsboro PA,41.2429,-75.4448,Gouldsboro
Pennsylvania,PA,Graceton PA,40.5071,-79.1689,Graceton
Pennsylvania,PA,Gradyville PA,39.9432,-75.4694,Gradyville
Pennsylvania,PA,Grampian PA,40.9646,-78.6114,Grampian
Pennsylvania,PA,Grandview PA,41.4215,-78.5481,Grandview
Pennsylvania,PA,Grantley PA,39.9407,-76.7287,Grantley
Pennsylvania,PA,Grantville PA,40.3779,-76.6464,Grantville
Pennsylvania,PA,Granville PA,40.5549,-77.6168,Granville
Pennsylvania,PA,Grapeville PA,40.3253,-79.606,Grapeville
Pennsylvania,PA,Grassflat PA,41.0031,-78.1113,Grassflat
Pennsylvania,PA,Graterford PA,40.2257,-75.4546,Graterford
Pennsylvania,PA,Gratz PA,40.6073,-76.7157,Gratz
Pennsylvania,PA,Grazierville PA,40.6576,-78.2707,Grazierville
Pennsylvania,PA,Great Bend PA,41.9736,-75.7459,Great Bend
Pennsylvania,PA,Greeley PA,41.4212,-74.9952,Greeley
Pennsylvania,PA,Green Hills PA,40.1153,-80.3049,Green Hills
Pennsylvania,PA,Green Lane PA,40.3362,-75.4709,Green Lane
Pennsylvania,PA,Green Ridge PA,39.8682,-75.4135,Green Ridge
Pennsylvania,PA,Green Tree PA,40.417,-80.0544,Green Tree
Pennsylvania,PA,Greencastle PA,39.7907,-77.7267,Greencastle
Pennsylvania,PA,Greenfields PA,40.3627,-75.9565,Greenfields
Pennsylvania,PA,Greenock PA,40.3125,-79.8036,Greenock
Pennsylvania,PA,Greensboro PA,39.7921,-79.9126,Greensboro
Pennsylvania,PA,Greensburg PA,40.3113,-79.5445,Greensburg
Pennsylvania,PA,Greenville PA,41.4052,-80.3838,Greenville
Pennsylvania,PA,Greenwood PA,40.5326,-78.3589,Greenwood
Pennsylvania,PA,Grier City PA,40.8266,-76.056,Grier City
Pennsylvania,PA,Grill PA,40.2999,-75.9345,Grill
Pennsylvania,PA,Grindstone PA,40.0221,-79.8228,Grindstone
Pennsylvania,PA,Gringo PA,40.564,-80.2714,Gringo
Pennsylvania,PA,Grove City PA,41.1572,-80.0893,Grove City
Pennsylvania,PA,Groveton PA,40.504,-80.1403,Groveton
Pennsylvania,PA,Guthriesville PA,40.0332,-75.7636,Guthriesville
Pennsylvania,PA,Guys Mills PA,41.6307,-79.9761,Guys Mills
Pennsylvania,PA,Gwynedd Valley PA,40.1843,-75.2563,Gwynedd Valley
Pennsylvania,PA,Hahntown PA,40.3184,-79.7184,Hahntown
Pennsylvania,PA,Halfway House PA,40.2794,-75.6402,Halfway House
Pennsylvania,PA,Halifax PA,40.4643,-76.933,Halifax
Pennsylvania,PA,Hallam PA,40.0026,-76.6043,Hallam
Pennsylvania,PA,Hallstead PA,41.9617,-75.7471,Hallstead
Pennsylvania,PA,Hamburg PA,40.5559,-75.9824,Hamburg
Pennsylvania,PA,Hamlin PA,41.4037,-75.3985,Hamlin
Pennsylvania,PA,Hamorton PA,39.8684,-75.6555,Hamorton
Pennsylvania,PA,Hampton PA,39.9289,-77.0584,Hampton
Pennsylvania,PA,Hannastown PA,40.3537,-79.4967,Hannastown
Pennsylvania,PA,Hannasville PA,41.4716,-79.9311,Hannasville
Pennsylvania,PA,Hanover PA,39.8118,-76.9835,Hanover
Pennsylvania,PA,Harleigh PA,40.9862,-75.9702,Harleigh
Pennsylvania,PA,Harleysville PA,40.2791,-75.3872,Harleysville
Pennsylvania,PA,Harmar Heights PA,40.5565,-79.8189,Harmar Heights
Pennsylvania,PA,Harmarville PA,40.5312,-79.8484,Harmarville
Pennsylvania,PA,Harmonsburg PA,41.6656,-80.3143,Harmonsburg
Pennsylvania,PA,Harmony PA,40.8015,-80.125,Harmony
Pennsylvania,PA,Harrisburg PA,40.2752,-76.8843,Harrisburg
Pennsylvania,PA,Harrison City PA,40.3544,-79.6506,Harrison City
Pennsylvania,PA,Harrison Valley PA,41.942,-77.6494,Harrison Valley
Pennsylvania,PA,Harrisville PA,41.1365,-80.0105,Harrisville
Pennsylvania,PA,Hartleton PA,40.9002,-77.1564,Hartleton
Pennsylvania,PA,Hartstown PA,41.5511,-80.3825,Hartstown
Pennsylvania,PA,Harveys Lake PA,41.3625,-76.0384,Harveys Lake
Pennsylvania,PA,Harwick PA,40.5562,-79.8054,Harwick
Pennsylvania,PA,Hasson Heights PA,41.4487,-79.6765,Hasson Heights
Pennsylvania,PA,Hastings PA,40.6647,-78.7094,Hastings
Pennsylvania,PA,Hatboro PA,40.1775,-75.1054,Hatboro
Pennsylvania,PA,Hatfield PA,40.2771,-75.2988,Hatfield
Pennsylvania,PA,Haverford PA,40.0132,-75.2944,Haverford
Pennsylvania,PA,Havertown PA,39.9809,-75.3085,Havertown
Pennsylvania,PA,Hawk Run PA,40.9228,-78.2041,Hawk Run
Pennsylvania,PA,Hawley PA,41.4765,-75.1779,Hawley
Pennsylvania,PA,Hawthorn PA,41.021,-79.2782,Hawthorn
Pennsylvania,PA,Haysville PA,40.5268,-80.1561,Haysville
Pennsylvania,PA,Hazel Hurst PA,41.7059,-78.5825,Hazel Hurst
Pennsylvania,PA,Hazleton PA,40.9504,-75.9724,Hazleton
Pennsylvania,PA,Hebron PA,40.339,-76.3989,Hebron
Pennsylvania,PA,Heckscherville PA,40.721,-76.2667,Heckscherville
Pennsylvania,PA,Hegins PA,40.6524,-76.4876,Hegins
Pennsylvania,PA,Heidelberg PA,40.3915,-80.0923,Heidelberg
Pennsylvania,PA,Heidlersburg PA,39.9504,-77.1493,Heidlersburg
Pennsylvania,PA,Heilwood PA,40.6322,-78.8931,Heilwood
Pennsylvania,PA,Hellertown PA,40.5811,-75.3378,Hellertown
Pennsylvania,PA,Hemlock Farms PA,41.3157,-75.0515,Hemlock Farms
Pennsylvania,PA,Hendersonville PA,40.3007,-80.1582,Hendersonville
Pennsylvania,PA,Hereford PA,40.4476,-75.5508,Hereford
Pennsylvania,PA,Herminie PA,40.2635,-79.7136,Herminie
Pennsylvania,PA,Hermitage PA,41.231,-80.4412,Hermitage
Pennsylvania,PA,Herndon PA,40.7104,-76.8515,Herndon
Pennsylvania,PA,Hershey PA,40.2806,-76.6458,Hershey
Pennsylvania,PA,Hickory PA,40.2958,-80.3052,Hickory
Pennsylvania,PA,Hickory Hill PA,39.7484,-75.9208,Hickory Hill
Pennsylvania,PA,Hickory Hills PA,41.0347,-75.8221,Hickory Hills
Pennsylvania,PA,Highcliff PA,40.5267,-80.0503,Highcliff
Pennsylvania,PA,Highland Park PA,40.6216,-77.5707,Highland Park
Pennsylvania,PA,Highspire PA,40.2085,-76.7851,Highspire
Pennsylvania,PA,Hilldale PA,41.2869,-75.8356,Hilldale
Pennsylvania,PA,Hiller PA,40.0082,-79.9043,Hiller
Pennsylvania,PA,Hilliards PA,41.0859,-79.8334,Hilliards
Pennsylvania,PA,Hokendauqua PA,40.6585,-75.4952,Hokendauqua
Pennsylvania,PA,Holiday Pocono PA,41.0292,-75.6092,Holiday Pocono
Pennsylvania,PA,Holland PA,40.1729,-74.9927,Holland
Pennsylvania,PA,Hollidaysburg PA,40.4311,-78.393,Hollidaysburg
Pennsylvania,PA,Holtwood PA,39.832,-76.3275,Holtwood
Pennsylvania,PA,Homeacre PA,40.8592,-79.9395,Homeacre
Pennsylvania,PA,Homer City PA,40.5403,-79.1597,Homer City
Pennsylvania,PA,Homestead PA,40.4074,-79.9097,Homestead
Pennsylvania,PA,Hometown PA,40.8216,-75.9865,Hometown
Pennsylvania,PA,Homeville PA,39.8609,-75.9866,Homeville
Pennsylvania,PA,Homewood PA,40.8133,-80.3294,Homewood
Pennsylvania,PA,Honesdale PA,41.5774,-75.2524,Honesdale
Pennsylvania,PA,Honey Brook PA,40.0937,-75.9111,Honey Brook
Pennsylvania,PA,Hookstown PA,40.5989,-80.4738,Hookstown
Pennsylvania,PA,Hooversville PA,40.1504,-78.9132,Hooversville
Pennsylvania,PA,Hop Bottom PA,41.7053,-75.7674,Hop Bottom
Pennsylvania,PA,Hopeland PA,40.2336,-76.2615,Hopeland
Pennsylvania,PA,Hopewell PA,40.1345,-78.2665,Hopewell
Pennsylvania,PA,Hopwood PA,39.8773,-79.7017,Hopwood
Pennsylvania,PA,Horsham PA,40.1825,-75.1387,Horsham
Pennsylvania,PA,Hostetter PA,40.264,-79.3976,Hostetter
Pennsylvania,PA,Houserville PA,40.8266,-77.8226,Houserville
Pennsylvania,PA,Houston PA,40.2494,-80.211,Houston
Pennsylvania,PA,Houtzdale PA,40.8251,-78.3511,Houtzdale
Pennsylvania,PA,Howard PA,41.0127,-77.6575,Howard
Pennsylvania,PA,Hublersburg PA,40.9623,-77.6069,Hublersburg
Pennsylvania,PA,Hudson PA,41.2773,-75.8312,Hudson
Pennsylvania,PA,Hughestown PA,41.3291,-75.7698,Hughestown
Pennsylvania,PA,Hughesville PA,41.239,-76.7254,Hughesville
Pennsylvania,PA,Hulmeville PA,40.1421,-74.9075,Hulmeville
Pennsylvania,PA,Hummels Wharf PA,40.8308,-76.841,Hummels Wharf
Pennsylvania,PA,Hummelstown PA,40.2656,-76.7128,Hummelstown
Pennsylvania,PA,Hunker PA,40.2041,-79.6155,Hunker
Pennsylvania,PA,Hunterstown PA,39.8826,-77.1569,Hunterstown
Pennsylvania,PA,Huntingdon PA,40.4999,-78.0097,Huntingdon
Pennsylvania,PA,Hyde PA,41.0075,-78.4689,Hyde
Pennsylvania,PA,Hyde Park PA,40.6316,-79.5891,Hyde Park
Pennsylvania,PA,Hydetown PA,41.6512,-79.7246,Hydetown
Pennsylvania,PA,Hyndman PA,39.8207,-78.7214,Hyndman
Pennsylvania,PA,Ickesburg PA,40.4559,-77.3517,Ickesburg
Pennsylvania,PA,Idaville PA,40.0199,-77.2034,Idaville
Pennsylvania,PA,Imperial PA,40.4537,-80.2499,Imperial
Pennsylvania,PA,Indian Lake PA,40.0446,-78.8603,Indian Lake
Pennsylvania,PA,Indian Mountain Lake PA,41.0003,-75.5058,Indian Mountain Lake
Pennsylvania,PA,Indiana PA,40.622,-79.1552,Indiana
Pennsylvania,PA,Indianola PA,40.5695,-79.8637,Indianola
Pennsylvania,PA,Industry PA,40.6595,-80.4115,Industry
Pennsylvania,PA,Ingram PA,40.4449,-80.0684,Ingram
Pennsylvania,PA,Inkerman PA,41.2968,-75.8167,Inkerman
Pennsylvania,PA,Intercourse PA,40.0378,-76.1081,Intercourse
Pennsylvania,PA,Iola PA,41.1319,-76.5305,Iola
Pennsylvania,PA,Irvona PA,40.7736,-78.55,Irvona
Pennsylvania,PA,Irwin PA,40.3249,-79.6997,Irwin
Pennsylvania,PA,Iselin PA,40.5595,-79.3864,Iselin
Pennsylvania,PA,Ivyland PA,40.2083,-75.0733,Ivyland
Pennsylvania,PA,Jackson Center PA,41.2731,-80.1397,Jackson Center
Pennsylvania,PA,Jacksonville PA,40.5652,-79.2952,Jacksonville
Pennsylvania,PA,Jacksonwald PA,40.3279,-75.8413,Jacksonwald
Pennsylvania,PA,Jacobus PA,39.8825,-76.7121,Jacobus
Pennsylvania,PA,James City PA,41.618,-78.8443,James City
Pennsylvania,PA,Jamestown PA,41.4843,-80.437,Jamestown
Pennsylvania,PA,Jamison City PA,41.2984,-76.3689,Jamison City
Pennsylvania,PA,Jeannette PA,40.3277,-79.6139,Jeannette
Pennsylvania,PA,Jeddo PA,40.9903,-75.8961,Jeddo
Pennsylvania,PA,Jefferson PA,39.8156,-76.841,Jefferson
Pennsylvania,PA,Jefferson Hills PA,40.2927,-79.9329,Jefferson Hills
Pennsylvania,PA,Jenkintown PA,40.0962,-75.1296,Jenkintown
Pennsylvania,PA,Jenners PA,40.1431,-79.0428,Jenners
Pennsylvania,PA,Jennerstown PA,40.1635,-79.0611,Jennerstown
Pennsylvania,PA,Jennersville PA,39.8232,-75.8697,Jennersville
Pennsylvania,PA,Jermyn PA,41.5274,-75.5456,Jermyn
Pennsylvania,PA,Jerome PA,40.2136,-78.9809,Jerome
Pennsylvania,PA,Jersey Shore PA,41.2012,-77.2666,Jersey Shore
Pennsylvania,PA,Jerseytown PA,41.0889,-76.5804,Jerseytown
Pennsylvania,PA,Jessup PA,41.4622,-75.5478,Jessup
Pennsylvania,PA,Jim Thorpe PA,40.8712,-75.7433,Jim Thorpe
Pennsylvania,PA,Joanna PA,40.1737,-75.8619,Joanna
Pennsylvania,PA,Joffre PA,40.3809,-80.3532,Joffre
Pennsylvania,PA,Johnsonburg PA,41.4913,-78.6791,Johnsonburg
Pennsylvania,PA,Johnstown PA,40.3258,-78.9194,Johnstown
Pennsylvania,PA,Jones Mills PA,40.0887,-79.3406,Jones Mills
Pennsylvania,PA,Jonestown PA,40.4129,-76.4807,Jonestown
Pennsylvania,PA,Julian PA,40.8616,-77.9426,Julian
Pennsylvania,PA,Juniata Terrace PA,40.5855,-77.5782,Juniata Terrace
Pennsylvania,PA,Kane PA,41.663,-78.8096,Kane
Pennsylvania,PA,Kaolin PA,39.7987,-75.7272,Kaolin
Pennsylvania,PA,Kapp Heights PA,40.8995,-76.809,Kapp Heights
Pennsylvania,PA,Karns City PA,40.997,-79.7263,Karns City
Pennsylvania,PA,Karthaus PA,41.1209,-78.1139,Karthaus
Pennsylvania,PA,Keeneyville PA,41.8606,-77.3047,Keeneyville
Pennsylvania,PA,Kelayres PA,40.9007,-76.0046,Kelayres
Pennsylvania,PA,Kelton PA,39.8087,-75.878,Kelton
Pennsylvania,PA,Kemblesville PA,39.749,-75.8241,Kemblesville
Pennsylvania,PA,Kempton PA,40.6277,-75.8547,Kempton
Pennsylvania,PA,Kenhorst PA,40.3069,-75.9438,Kenhorst
Pennsylvania,PA,Kenilworth PA,40.2242,-75.6418,Kenilworth
Pennsylvania,PA,Kenmar PA,41.2547,-76.955,Kenmar
Pennsylvania,PA,Kenmawr PA,40.4823,-80.1142,Kenmawr
Pennsylvania,PA,Kennerdell PA,41.2787,-79.8219,Kennerdell
Pennsylvania,PA,Kennett Square PA,39.8438,-75.7113,Kennett Square
Pennsylvania,PA,Kerrtown PA,41.6266,-80.1695,Kerrtown
Pennsylvania,PA,Kersey PA,41.357,-78.6101,Kersey
Pennsylvania,PA,Kimberton PA,40.1307,-75.5721,Kimberton
Pennsylvania,PA,King of Prussia PA,40.0962,-75.3821,King of Prussia
Pennsylvania,PA,Kingston PA,41.2652,-75.8875,Kingston
Pennsylvania,PA,Kirkwood PA,39.8539,-76.0798,Kirkwood
Pennsylvania,PA,Kiskimere PA,40.6178,-79.5839,Kiskimere
Pennsylvania,PA,Kistler PA,40.377,-77.8655,Kistler
Pennsylvania,PA,Kittanning PA,40.8279,-79.5233,Kittanning
Pennsylvania,PA,Klingerstown PA,40.6588,-76.6931,Klingerstown
Pennsylvania,PA,Knauertown PA,40.1715,-75.7269,Knauertown
Pennsylvania,PA,Knox PA,41.2346,-79.536,Knox
Pennsylvania,PA,Knoxville PA,41.9604,-77.4379,Knoxville
Pennsylvania,PA,Koppel PA,40.8356,-80.3213,Koppel
Pennsylvania,PA,Kratzerville PA,40.8588,-76.8939,Kratzerville
Pennsylvania,PA,Kreamer PA,40.8003,-76.9709,Kreamer
Pennsylvania,PA,Kulpmont PA,40.7951,-76.4718,Kulpmont
Pennsylvania,PA,Kulpsville PA,40.244,-75.3407,Kulpsville
Pennsylvania,PA,Kunkletown PA,40.8479,-75.4482,Kunkletown
Pennsylvania,PA,Kutztown PA,40.5213,-75.7773,Kutztown
Pennsylvania,PA,Kylertown PA,40.9993,-78.1681,Kylertown
Pennsylvania,PA,Laceyville PA,41.6458,-76.1589,Laceyville
Pennsylvania,PA,Laflin PA,41.2896,-75.7942,Laflin
Pennsylvania,PA,Lake Ariel PA,41.454,-75.3827,Lake Ariel
Pennsylvania,PA,Lake Arthur Estates PA,40.9616,-80.1483,Lake Arthur Estates
Pennsylvania,PA,Lake City PA,42.018,-80.3466,Lake City
Pennsylvania,PA,Lake Heritage PA,39.8092,-77.1857,Lake Heritage
Pennsylvania,PA,Lake Latonka PA,41.283,-80.1831,Lake Latonka
Pennsylvania,PA,Lake Meade PA,39.9836,-77.0421,Lake Meade
Pennsylvania,PA,Lake Winola PA,41.5105,-75.8509,Lake Winola
Pennsylvania,PA,Lake Wynonah PA,40.5878,-76.1806,Lake Wynonah
Pennsylvania,PA,Lakemont PA,40.4661,-78.3916,Lakemont
Pennsylvania,PA,Lamar PA,41.0094,-77.5306,Lamar
Pennsylvania,PA,Lampeter PA,39.9908,-76.242,Lampeter
Pennsylvania,PA,Lancaster PA,40.0421,-76.3012,Lancaster
Pennsylvania,PA,Landenberg PA,39.7773,-75.7713,Landenberg
Pennsylvania,PA,Landingville PA,40.6256,-76.1234,Landingville
Pennsylvania,PA,Landisburg PA,40.343,-77.3062,Landisburg
Pennsylvania,PA,Landisville PA,40.0901,-76.4064,Landisville
Pennsylvania,PA,Lanesboro PA,41.9625,-75.5825,Lanesboro
Pennsylvania,PA,Langeloth PA,40.3631,-80.4137,Langeloth
Pennsylvania,PA,Langhorne PA,40.1777,-74.9212,Langhorne
Pennsylvania,PA,Langhorne Manor PA,40.1658,-74.9174,Langhorne Manor
Pennsylvania,PA,Lansdale PA,40.2417,-75.2812,Lansdale
Pennsylvania,PA,Lansdowne PA,39.9408,-75.276,Lansdowne
Pennsylvania,PA,Lansford PA,40.8331,-75.8848,Lansford
Pennsylvania,PA,Laporte PA,41.418,-76.492,Laporte
Pennsylvania,PA,Larimer PA,40.3453,-79.7264,Larimer
Pennsylvania,PA,Larksville PA,41.2639,-75.9326,Larksville
Pennsylvania,PA,Latrobe PA,40.3125,-79.3826,Latrobe
Pennsylvania,PA,Lattimer PA,40.993,-75.9606,Lattimer
Pennsylvania,PA,Laurel Gardens PA,40.5276,-80.0251,Laurel Gardens
Pennsylvania,PA,Laurel Mountain Park PA,40.2111,-79.185,Laurel Mountain Park
Pennsylvania,PA,Laurel Run PA,41.2194,-75.8445,Laurel Run
Pennsylvania,PA,Laureldale PA,40.3898,-75.9134,Laureldale
Pennsylvania,PA,Laurelton PA,40.8815,-77.2024,Laurelton
Pennsylvania,PA,Laurys Station PA,40.7232,-75.5366,Laurys Station
Pennsylvania,PA,Lavelle PA,40.7623,-76.3869,Lavelle
Pennsylvania,PA,Lawnton PA,40.2638,-76.7978,Lawnton
Pennsylvania,PA,Lawrence PA,40.3042,-80.1185,Lawrence
Pennsylvania,PA,Lawrence Park PA,42.1506,-80.023,Lawrence Park
Pennsylvania,PA,Lawrenceville PA,41.9959,-77.1304,Lawrenceville
Pennsylvania,PA,Lawson Heights PA,40.2938,-79.3873,Lawson Heights
Pennsylvania,PA,Le Raysville PA,41.8381,-76.1776,Le Raysville
Pennsylvania,PA,Leacock PA,40.0857,-76.2083,Leacock
Pennsylvania,PA,Lebanon PA,40.3412,-76.4228,Lebanon
Pennsylvania,PA,Leechburg PA,40.6303,-79.6022,Leechburg
Pennsylvania,PA,Leeper PA,41.3704,-79.3056,Leeper
Pennsylvania,PA,Leesport PA,40.4452,-75.9686,Leesport
Pennsylvania,PA,Leetsdale PA,40.5656,-80.2142,Leetsdale
Pennsylvania,PA,Lehighton PA,40.8306,-75.7165,Lehighton
Pennsylvania,PA,Leith PA,39.8851,-79.7264,Leith
Pennsylvania,PA,Lemont PA,40.812,-77.8161,Lemont
Pennsylvania,PA,Lemont Furnace PA,39.9103,-79.6628,Lemont Furnace
Pennsylvania,PA,Lemoyne PA,40.2442,-76.8991,Lemoyne
Pennsylvania,PA,Lenape PA,39.9129,-75.6316,Lenape
Pennsylvania,PA,Lenape Heights PA,40.7632,-79.5217,Lenape Heights
Pennsylvania,PA,Lenhartsville PA,40.5729,-75.8891,Lenhartsville
Pennsylvania,PA,Lenkerville PA,40.5327,-76.9594,Lenkerville
Pennsylvania,PA,Leola PA,40.0915,-76.1891,Leola
Pennsylvania,PA,Lernerville PA,40.7381,-79.7623,Lernerville
Pennsylvania,PA,Leroy PA,41.6759,-76.7072,Leroy
Pennsylvania,PA,Level Green PA,40.3902,-79.7215,Level Green
Pennsylvania,PA,Levittown PA,40.1537,-74.853,Levittown
Pennsylvania,PA,Lewis Run PA,41.8694,-78.66,Lewis Run
Pennsylvania,PA,Lewisberry PA,40.1357,-76.8609,Lewisberry
Pennsylvania,PA,Lewisburg PA,40.9642,-76.8901,Lewisburg
Pennsylvania,PA,Lewistown PA,40.5964,-77.573,Lewistown
Pennsylvania,PA,Liberty PA,40.3244,-79.8589,Liberty
Pennsylvania,PA,Library PA,40.2898,-80.0098,Library
Pennsylvania,PA,Light Street PA,41.0407,-76.4175,Light Street
Pennsylvania,PA,Ligonier PA,40.2449,-79.2375,Ligonier
Pennsylvania,PA,Lilly PA,40.4244,-78.6202,Lilly
Pennsylvania,PA,Lima PA,39.9194,-75.4417,Lima
Pennsylvania,PA,Lime Ridge PA,41.024,-76.3504,Lime Ridge
Pennsylvania,PA,Limerick PA,40.2309,-75.5221,Limerick
Pennsylvania,PA,Lincoln PA,40.2994,-79.8554,Lincoln
Pennsylvania,PA,Lincoln Park PA,40.3147,-75.9886,Lincoln Park
Pennsylvania,PA,Lincolnville PA,41.7902,-79.8381,Lincolnville
Pennsylvania,PA,Linden PA,40.2281,-80.1409,Linden
Pennsylvania,PA,Linesville PA,41.6565,-80.4224,Linesville
Pennsylvania,PA,Linfield PA,40.2101,-75.5699,Linfield
Pennsylvania,PA,Linglestown PA,40.3444,-76.7949,Linglestown
Pennsylvania,PA,Linntown PA,40.9566,-76.9002,Linntown
Pennsylvania,PA,Linwood PA,39.8244,-75.4244,Linwood
Pennsylvania,PA,Lionville PA,40.0524,-75.644,Lionville
Pennsylvania,PA,Lititz PA,40.154,-76.3044,Lititz
Pennsylvania,PA,Little Britain PA,39.7745,-76.1121,Little Britain
Pennsylvania,PA,Little Meadows PA,41.9891,-76.1277,Little Meadows
Pennsylvania,PA,Littlestown PA,39.7452,-77.0891,Littlestown
Pennsylvania,PA,Liverpool PA,40.5734,-76.9924,Liverpool
Pennsylvania,PA,Lloydell PA,40.3145,-78.6922,Lloydell
Pennsylvania,PA,Loag PA,40.129,-75.813,Loag
Pennsylvania,PA,Lock Haven PA,41.1365,-77.4521,Lock Haven
Pennsylvania,PA,Locustdale PA,40.7784,-76.3736,Locustdale
Pennsylvania,PA,Loganton PA,41.0338,-77.3023,Loganton
Pennsylvania,PA,Loganville PA,39.8559,-76.7079,Loganville
Pennsylvania,PA,Long Branch PA,40.0984,-79.8801,Long Branch
Pennsylvania,PA,Longfellow PA,40.5062,-77.6665,Longfellow
Pennsylvania,PA,Longwood PA,39.8676,-75.6705,Longwood
Pennsylvania,PA,Lorain PA,40.2961,-78.8959,Lorain
Pennsylvania,PA,Lorane PA,40.2921,-75.8486,Lorane
Pennsylvania,PA,Loretto PA,40.5085,-78.6348,Loretto
Pennsylvania,PA,Lower Allen PA,40.2261,-76.9018,Lower Allen
Pennsylvania,PA,Lower Burrell PA,40.5818,-79.7141,Lower Burrell
Pennsylvania,PA,Loyalhanna PA,40.3144,-79.356,Loyalhanna
Pennsylvania,PA,Loysburg PA,40.1609,-78.375,Loysburg
Pennsylvania,PA,Loysville PA,40.3656,-77.3444,Loysville
Pennsylvania,PA,Lucerne Mines PA,40.5559,-79.1558,Lucerne Mines
Pennsylvania,PA,Lucinda PA,41.3084,-79.3698,Lucinda
Pennsylvania,PA,Ludlow PA,41.7284,-78.9434,Ludlow
Pennsylvania,PA,Ludwigs Corner PA,40.1157,-75.6935,Ludwigs Corner
Pennsylvania,PA,Lumber City PA,40.6583,-77.6014,Lumber City
Pennsylvania,PA,Luthersburg PA,41.0534,-78.7192,Luthersburg
Pennsylvania,PA,Luxor PA,40.3342,-79.4781,Luxor
Pennsylvania,PA,Luzerne PA,41.2867,-75.8967,Luzerne
Pennsylvania,PA,Lykens PA,40.5641,-76.6984,Lykens
Pennsylvania,PA,Lynch PA,41.6023,-79.0503,Lynch
Pennsylvania,PA,Lyndell PA,40.0595,-75.7447,Lyndell
Pennsylvania,PA,Lyndora PA,40.8523,-79.927,Lyndora
Pennsylvania,PA,Lynnwood PA,40.1242,-79.8434,Lynnwood
Pennsylvania,PA,Lyons PA,40.4806,-75.7593,Lyons
Pennsylvania,PA,Macungie PA,40.5165,-75.5545,Macungie
Pennsylvania,PA,Madera PA,40.8284,-78.435,Madera
Pennsylvania,PA,Madison PA,40.2456,-79.6748,Madison
Pennsylvania,PA,Madisonburg PA,40.9283,-77.5188,Madisonburg
Pennsylvania,PA,Mahaffey PA,40.8746,-78.7276,Mahaffey
Pennsylvania,PA,Mahanoy City PA,40.8126,-76.1382,Mahanoy City
Pennsylvania,PA,Mainville PA,40.9797,-76.3705,Mainville
Pennsylvania,PA,Maitland PA,40.6243,-77.5019,Maitland
Pennsylvania,PA,Malvern PA,40.0329,-75.5146,Malvern
Pennsylvania,PA,Mammoth PA,40.1987,-79.4628,Mammoth
Pennsylvania,PA,Mamont PA,40.482,-79.5903,Mamont
Pennsylvania,PA,Manchester PA,40.0614,-76.7194,Manchester
Pennsylvania,PA,Manheim PA,40.163,-76.3963,Manheim
Pennsylvania,PA,Manifold PA,40.1951,-80.2187,Manifold
Pennsylvania,PA,Manns Choice PA,40.0035,-78.5912,Manns Choice
Pennsylvania,PA,Manor PA,40.3459,-79.6693,Manor
Pennsylvania,PA,Manorville PA,40.7881,-79.5205,Manorville
Pennsylvania,PA,Mansfield PA,41.8062,-77.0787,Mansfield
Pennsylvania,PA,Maple Glen PA,40.1778,-75.1793,Maple Glen
Pennsylvania,PA,Mapleton PA,40.3928,-77.9412,Mapleton
Pennsylvania,PA,Mapletown PA,39.805,-79.9406,Mapletown
Pennsylvania,PA,Marcus Hook PA,39.8131,-75.4165,Marcus Hook
Pennsylvania,PA,Marguerite PA,40.2637,-79.4634,Marguerite
Pennsylvania,PA,Marianna PA,40.0128,-80.1121,Marianna
Pennsylvania,PA,Marianne PA,41.2441,-79.431,Marianne
Pennsylvania,PA,Marienville PA,41.4688,-79.1181,Marienville
Pennsylvania,PA,Marietta PA,40.0574,-76.5514,Marietta
Pennsylvania,PA,Marion PA,39.8607,-77.7016,Marion
