state_long,state_short,city_state,mj_legal,lat,long,sighting_date,short_description,,
Florida,FL,fort Lauderdale FL,Yes,26.1412,-80.1464,3/1/2018,{td} the yellow oval was spotted twice. first it hovered for a second and began moving across the sky at a medium speed then dispersing in thin air. the second time I spotted it  was where I had first seen it but it moved in a direction different,,
Florida,FL,Fort Lauderdale FL,Yes,26.1412,-80.1464,12/26/2018,{tjd} disk shaped moving eastward about 15 miles per hour. Watched it for 5 minutes and took video as driving north on Florida Turnpike.,,
Kentucky,KY,Fort Mitchell KY,No,39.0459,-84.5562,1/17/2018,"{rjl} Bright, close blue green fireball",,
Florida,FL,Fort Myers Beach FL,Yes,26.4325,-81.9169,1/23/2018,{jpg} Two pulsating/glowing orbs moved close to one another. One blinking the other emitting amber beams of light. Then they separated quickly and vanished.,,
Florida,FL,Fort Myers Beach FL,Yes,26.4325,-81.9169,5/7/2018,{td} Star-like object rapidly descended toward horizon initially like shooting star then changed course,,
Florida,FL,Fort Myers Beach FL,Yes,26.4325,-81.9169,9/29/2018,"{jpg} On September 29, 2018 at about 9 pm, my husband and I saw what appeared to be a gray cloud moving quickly covering the stars in its path. It made no sound and looked like a boomerang.",,
Florida,FL,Fort Myers FL,Yes,26.6197,-81.8306,1/1/2018,"{dr}Daughter and I witnessed object descending, ejection of smaller object, then immediate ascending of object and disappeared",,
Florida,FL,Fort Myers FL,Yes,26.6197,-81.8306,1/15/2018,{cak} Hovering then use beam to draw one t shape on top of another t-shirt,,
Alabama,AL,Fort Payne AL,No,34.4559,-85.6954,4/4/2018,"{jpg} directly and silently flew straight line over my vehicle, black rectangular, red glowing lights on short sides of rectangle, blinking red light following.",,
Arkansas,AR,Fort Smith AR,Yes,35.3494,-94.3695,8/6/2018,{jpg} Above an almost out forest fire,,
Arkansas,AR,Fort Smith AR,Yes,35.3494,-94.3695,9/3/2018,{jpg} saw an object that was same color and size of a star but was moving,,
Arkansas,AR,Fort Smith AR,Yes,35.3494,-94.3695,12/16/2018,{rjl} Outside with brother in-law. Spotted triangular craft moving west and got my bro to look in time to see too. It just zoomed by silent.,,
Indiana,IN,Fort Wayne IN,No,41.0885,-85.1436,3/15/2018,{cak} Stop to watch the Space Station flyover at 0714 when this light flew below it going the opposite direction. It suddenly changed directions on a dime and continued to move in different directions multiple times. I'm a Pvt Pilot; that was no plane.,,
Indiana,IN,Fort Wayne IN,No,41.0885,-85.1436,3/30/2018,{td} Saw orb stationary then shot up zig zagging then stopped in mid air and shot off in a different direction and disappeared,,
Indiana,IN,Fort Wayne IN,No,41.0885,-85.1436,9/18/2018,{rjl} Southeast moving slow. South. Pulsating or reflecting colorful lights,,
Indiana,IN,Fort Wayne IN,No,41.0885,-85.1436,10/23/2018,"{cak} Small, bright object streaking across the night sky, accompanied by a cracking sound.",,
Texas,TX,Fort Worth TX,No,32.7813,-97.3466,1/25/2018,"{jpg} I have hundreds of pics, I saw the netting and green on another day, look closely at oval",,
Texas,TX,Fort Worth TX,No,32.7813,-97.3466,4/28/2018,{jpg} Really bright light moving extremely fast .,,
Texas,TX,fort worth TX,No,32.7813,-97.3466,4/30/2018,{jpg} observed and video object for almost two minutes. Object changed shape many times during the span of two minutes.,,
Texas,TX,Fort worth TX,No,32.7813,-97.3466,9/1/2018,{jpg} Flashing blue light been in sky almost all evening,,
Texas,TX,Fort worth TX,No,32.7813,-97.3466,9/1/2018,{td} Don't know what it it's just been there a while,,
Texas,TX,Fort Worth TX,No,32.7813,-97.3466,10/10/2018,{rjl} light sphere over DFW,,
Arizona,AZ,Fountain Hills AZ,Yes,33.6072,-111.7398,5/26/2018,"{td} Was focusing on a silver cigar shaped in the far left , took 4 fast pics. And this was in the third picture only when I opened the picture! It was not a bird !",,
South Carolina,SC,Fountain Inn SC,No,34.6988,-82.1991,4/2/2018,"{td} Took some photos of the Sun Halo at 2:58 and again 2 more at 4:28 and 4:19 ,noticed later that night something very strange in the photos.",,
Michigan,MI,Fowlerville MI,Yes,42.6595,-84.0744,9/16/2018,{rjl} Oval shape or sphere shape self illumination moving slowly across the sky,,
Massachusetts,MA,Framingham MA,Yes,42.3085,-71.4367,7/28/2018,{rjl} An ET toke a woman and took it to it's ship,,
Indiana,IN,Frankfort IN,No,40.2799,-86.5181,7/8/2018,"{jpg} Just intriguing. I know what it's not, but not what it is",,
Kentucky,KY,Frankfort KY,No,38.1924,-84.8644,9/16/2018,{rjl} Taking pic of rainbow and caught something strange flying into the pic,,
Massachusetts,MA,Franklin MA,Yes,42.0834,-71.3967,5/7/2018,{td} I first saw a very small white orb,,
North Carolina,NC,Franklin NC,No,35.18,-83.381,12/10/2018,{rjl} greenish white ball hovering then abruptly accelerated to a speed quicker than know aircraft,,
Pennsylvania,PA,Franklin PA,Yes,41.3936,-79.8425,7/24/2018,"{rjl} Four lights, 1 separate from three grouped. Grouped objects converged on separate under 1 minute became one.",,
Wisconsin,WI,franklin WI,No,42.8854,-88.0104,4/10/2018,{td} Silver/Chrome glowing craft. Was shaped like upside down pasta dish. Hovered then evaporated.,,
Colorado,CO,Franktown CO,Yes,39.3906,-104.7486,12/13/2018,{cak} Saw blue orb in photo,,
Montana,MT,Frazer MT,Yes,48.0533,-106.0481,10/6/2018,{jpg} Looked up in southern sky and saw what appeared to be a star fluctuating and acting erratically,,
Oklahoma,OK,Frederick OK,Yes,34.3709,-99.001,9/19/2018,"{dr}Both star-like objects appeared, then slowly got brighter and then slowly disappeared.",,
New York,NY,Fredonia NY,Yes,42.4407,-79.3319,7/24/2018,{td} Squiggly illuminated lines hovering in sky,,
Illinois,IL,Freeburg IL,Yes,38.4403,-89.9174,11/1/2018,{rjl} Saw ufo on way home. Filmed and witnessed ufo disappear.,,
Indiana,IN,Fremont IN,No,41.7298,-84.9343,8/6/2018,{cak} two large bright red objects,,
Indiana,IN,Fremont IN,No,41.7298,-84.9343,8/16/2018,{cak} bright red circular object that just appeared and disappeared,,
California,CA,Fresno CA,Yes,36.7834,-119.7933,1/5/2018,"{dr}I observed an oval shaped lighted object that appeared large. It appeared in an instant and flew in a straight line for about 3 or 4 seconds then blinked out like a snap. Very fast, faster than any plane or jet can travel. It wasn't a falling star.",,
California,CA,Fresno CA,Yes,36.7834,-119.7933,4/3/2018,"{jpg} UFC not seen, only trail",,
California,CA,Fresno CA,Yes,36.7834,-119.7933,5/19/2018,Boomerang in Fresno,,
California,CA,Fresno CA,Yes,36.7834,-119.7933,7/12/2018,{jpg} I have a very brief phone vid of it. It look like something on fire flying.,,
California,CA,Fresno CA,Yes,36.7834,-119.7933,10/7/2018,{tjd} Wormhole opened up and two different lights dropped a third light that looked as if it hit the ground,,
California,CA,Fresno CA,Yes,36.7834,-119.7933,10/27/2018,{tjd} I witness an object flying that I immediately knew was not an airplane while I was at work Saturday morning October 27th 2018 I took a picture of the object and I will attach it to the report,,
California,CA,Fresno CA,Yes,36.7834,-119.7933,11/20/2018,{rjl} Long Rectangular Light Green Hue Object Hovering Near Airport was observed then it blinked out,,
Ohio,OH,Fresno OH,Yes,40.3308,-81.7386,9/14/2018,{rjl} cylindrical object moving below the moon just after sunset,,
Minnesota,MN,Fridley MN,Yes,45.0842,-93.2596,6/26/2018,"{td} Was out the other night and saw 2 red light in the sky, one made movements, one flashed brightly, then descended. A helicopter then showed up.",,
Texas,TX,Friendswood TX,No,29.5109,-95.198,11/16/2018,{cak} jet chasing object on descending angle. Viewed jet returning headed west away from Houston.,,
Texas,TX,Frisco TX,No,33.1551,-96.8219,7/20/2018,"{rjl} It was a bright light, moving slowly in a zig zag way, without making a sound.",,
Florida,FL,Frostproof FL,Yes,27.7492,-81.5251,3/23/2018,{td} Standing outside smoking noticed hovering object,,
Michigan,MI,Fruitport MI,Yes,43.1248,-86.1561,7/15/2018,{td} Though it was a star or planet until it started moving.,,
Florida,FL,Gainesville FL,Yes,29.6814,-82.3454,1/24/2018,"{jpg} It looked jagged and spikey, hovered and moved around like a leaf. Turned translucent at last night.",,
Florida,FL,Gainesville FL,Yes,29.6814,-82.3454,7/7/2018,{jpg} Several sightings over a few months.,,
Florida,FL,Gainesville FL,Yes,29.6814,-82.3454,8/14/2018,{cak} My security camera picked it up,,
Florida,FL,Gainesville FL,Yes,29.6814,-82.3454,8/28/2018,{td} It was nothing that I have ever seen and I look up every morning,,
Florida,FL,Gainesville FL,Yes,29.6814,-82.3454,10/31/2018,{tjd} I saw a large triangular object flying and then descending to a treetop nearby Texas trailers on 441,,
Georgia,GA,Gainesville GA,No,34.2903,-83.8299,4/24/2018,{rjl} an object around cloud level dancing around... very bright,,
Georgia,GA,Gainesville GA,No,34.2903,-83.8299,7/9/2018,{jpg} We thought it was an air craft until it got closer and stopped flying,,
Illinois,IL,Galesburg IL,Yes,40.9506,-90.3763,6/4/2018,"{jpg} Noticed in a picture {Black elongated object, (djs)}",,
Tennessee,TN,Gallatin TN,No,36.3783,-86.4697,5/22/2018,{rjl} Looked at Moon saw orb traveling NE. Alt. 30-60k vis.10mile,,
Texas,TX,Galveston TX,No,29.2487,-94.891,8/4/2018,"{jpg} Looked like a star but didn't move, above Earth",,
Idaho,ID,Garden City ID,No,43.6527,-116.2746,4/8/2018,{cak} Two light sources during sunset,,
Kansas,KS,Garden City KS,No,37.9765,-100.8579,1/8/2018,{cak} Large glowing rod about size of aspirin turned on side. Hovering between two cloud banks.,,
Texas,TX,Gardendale TX,No,32.0105,-102.3587,5/25/2018,"{rjl} Circular light ascended over fence in distance, moved horizontally and vertically. Light intensity increases and decreased",,
Colorado,CO,Gardner CO,Yes,37.7833,-105.1656,3/2/2018,{jpg} Bright lights in the sky lit up ground- looked like 4 headlights in the sky moved miles in a second reappeared in totally different area,,
Kansas,KS,Gardner KS,No,38.8163,-94.9297,10/29/2018,{tjd} Solid greenish light appearing like a satellite taking up the rear of a cylinder shape outlined by solid dim red lights,,
Kansas,KS,Gardner KS,No,38.8163,-94.9297,11/1/2018,{tjd} Bright light fell diagonally at a 45 degree angle over the street and train cars.,,
Texas,TX,Garland TX,No,32.91,-96.6305,8/25/2018,{td} Eye view- roundish acorn shape. If you zoom in on my video you can see a more orb shape and all the flashing colors.,,
Texas,TX,GARLAND TX,No,32.91,-96.6305,9/15/2018,{cak} 150 feet above next house on street corner,,
North Carolina,NC,Garner NC,No,35.6949,-78.6212,4/23/2018,{rjl} I awoke to strange dots in a pattern on my leg with no explanation of how they'd got there,,
Indiana,IN,Garrett IN,No,41.3532,-85.1236,5/13/2018,"{cak} Having coffee in front of house, saw ufo to our left ,was moving slow ,no noise, it went South towards ft. Wayne",,
Indiana,IN,Gary IN,No,41.5906,-87.3472,7/30/2018,{jpg} I saw this object while I was waiting for my wife and decided to get some pics of the old Methodist church.,,
Indiana,IN,Gary IN,No,41.5906,-87.3472,12/23/2018,{tjd} I don't know if you guys are interested or report on large 747 type planes that appear to be frozen in the sky....I live by Gary Indiana and live in Hobart...,,
South Carolina,SC,Gaston SC,No,33.818,-81.0997,6/27/2018,{td} Orange/red orb moving extremely slow from SW hovered then moves E disappears before our eyes,,
Texas,TX,Gatesville TX,No,31.444,-97.7333,6/15/2018,{cak} We have a picture from our phone,,
Tennessee,TN,Gatlinburg TN,No,35.725,-83.4936,2/18/2018,{rjl} Traveling 1-40 east,,
Wisconsin,WI,Gays Mills WI,No,43.322,-90.8489,7/5/2018,{jpg} Saw what appeared to be star structure as large as full moon over tree line on bluff-it went to right got half as small and dimmer,,
Colorado,CO,Genesee CO,Yes,39.6873,-105.2719,12/7/2018,"{jpg} walking through the streets at night, we noticed a cluster of lights and an outline that we hadn't seen in the sky there before.",,
Florida,FL,Geneva FL,Yes,28.7377,-81.1143,4/4/2018,{td} Multiple contact by human initiated contacts,,
Illinois,IL,Geneva IL,Yes,41.8831,-88.3236,3/30/2018,{td} Bright but slow flash of light - hovering android moves in random directions,,
Ohio,OH,Geneva OH,Yes,41.8003,-80.9461,9/14/2018,"{cak} My partner and I woke to our dog barking upward at the sky out bay window, then we noticed what looked like a star w/pulsating Christmas lights SW of us. Video and zoomed in pics look more orb like than what we witnessed.",,
Wisconsin,WI,Genoa City WI,No,42.5065,-88.3193,1/8/2018,"{cak} Stationary flashing lights, military aircraft zig zagging loudly near object, second identical object to South",,
Wisconsin,WI,Genoa City WI,No,42.5065,-88.3193,3/3/2018,{jpg} star like object moving really slow.,,
Kentucky,KY,Georgetown KY,No,38.2253,-84.5481,5/31/2018,{td} Moved in various directions the pulsated south west and dissipated,,
Kentucky,KY,Georgetown KY,No,38.2253,-84.5481,7/15/2018,{jpg} Flash appeared then left in a direction.,,
South Carolina,SC,Georgetown SC,No,33.3595,-79.296,12/22/2018,"{tjd} I saw an lighted object that looked like a star except motion to the south, from the north the object seemed to cloak and disappear",,
South Carolina,SC,Georgetown SC,No,33.3595,-79.296,12/23/2018,"{tjd} internally lit object on a northerly trajectory. looked at several aircraft with strobe or marker lights, this craft I saw through binoculars and it had no marker light's.",,
California,CA,Geyserville CA,Yes,38.7173,-122.9035,1/5/2018,"{dr}With Night Vision Monocular MANY Triangles could be observed, Very weird Cloud density/movements/color",,
Michigan,MI,Gibraltar MI,Yes,42.096,-83.2029,11/14/2018,{cak} First seemed very bright and close like giant star then thru telescope looked like silhouette of disc glowing orange and blue light,,
Washington,WA,Gig Harbor WA,Yes,47.335,-122.5966,7/7/2018,{rjl} I witnessed several Unexplainable objects and beings all of which I only noticed as I slow down the video that I took it is the most incredible video ever seen or ever recorded in human history,,
Washington,WA,Gig Harbor WA,Yes,47.335,-122.5966,8/3/2018,{jpg} Observed a white orb moving west to east above home for 2-3 minutes; rapidly took off until it disappeared after passing over home.,,
Washington,WA,Gig Harbor WA,Yes,47.335,-122.5966,8/16/2018,{dr}3 red lights configured in a triangle hovering above neighborhood - Washington,,
Arizona,AZ,Gilbert AZ,Yes,33.3103,-111.7463,3/9/2018,{jpg} Flying object that was hovering (though wobbling) maybe 10k feet high.,,
Arizona,AZ,Gilbert AZ,Yes,33.3103,-111.7463,3/18/2018,"{rjl} Bright circular light, first thought it was a star but it moved, then hovered and moved occasionally for more than 1 hour. Have still photos and 30 minutes of phone video.",,
Wyoming,WY,Gillette WY,No,44.2793,-105.5013,6/28/2018,{jpg} Orb reflecting light in sunset.,,
California,CA,Gilroy CA,Yes,37.0048,-121.5843,10/7/2018,{tjd}3 to 5 bright lights with smoke that opened up in the center movie like pulsing lights,,
Washington,WA,Glacier WA,Yes,48.8902,-121.9323,1/15/2018,{cak} V-shaped UFO,,
New Jersey,NJ,Glassboro NJ,Yes,39.7014,-75.1119,2/5/2018,{jpg} There were 3 of them like pizza slice triangle,,
Illinois,IL,Glen Carbon IL,Yes,38.758,-89.9839,8/13/2018,{cak} Black pulsating boomerang came from Over the trees covered and left slowly,,
New York,NY,Glen Cove NY,Yes,40.8709,-73.6287,2/26/2018,"{td}Object seemed to have been hovering in the dark. It turned on it turned on a purple light and it flew north faster than a plane or copter, for a quarter mile, turned lights off and disappeared.",,
Minnesota,MN,Glencoe MN,Yes,44.7702,-94.1494,10/22/2018,"{cak} saucer shaped spotted hovering in sky, then vanished",,
